Date,SPY,QQQ,IWM,TLT,GLD,VNQ,EFA
2021-04-30,417.3,337.81,224.89,138.64,165.66,99.08,78.11
2021-05-03,418.2,336.01,225.99,138.52,167.81,98.89,78.97
2021-05-04,415.62,329.97,223.29,139.46,166.58,98.25,77.8
2021-05-05,415.75,328.86,222.4,139.69,167.27,96.62,78.86
2021-05-06,419.07,331.34,222.59,139.92,170.06,97.16,79.51
2021-05-07,422.12,334.02,225.39,139.23,171.59,98.44,80.41
2021-05-10,417.94,325.59,219.66,137.82,172.11,98.41,79.98
2021-05-11,414.21,325.14,218.96,137.04,172.14,97.17,78.93
2021-05-12,405.41,316.72,211.85,135.6,170.43,94.71,77.67
2021-05-13,410.28,319.17,215.75,135.81,171.13,95.94,78.25
2021-05-14,416.58,326.22,221.02,137.08,172.69,97.08,79.56
2021-05-17,415.52,324.24,221.32,136.79,174.7,97.18,79.41
2021-05-18,411.94,322.05,219.64,136.44,175.04,97.2,79.58
2021-05-19,410.86,322.42,217.95,136.11,175.16,96.89,78.88
2021-05-20,415.28,328.66,219.4,137.23,175.96,97.98,79.92
2021-05-21,414.94,326.84,219.97,137.67,176.04,97.88,80.03
2021-05-24,419.17,332.34,221.4,138.18,176.35,99.1,80.52
2021-05-25,418.24,332.8,219.26,139.46,177.95,99.07,80.54
2021-05-26,419.07,333.95,223.35,139.22,177.64,99.51,80.49
2021-05-27,419.29,332.71,225.65,138.65,177.71,99.28,80.64
2021-05-28,420.04,333.75,225.5,138.44,178.38,99.88,80.83
2021-06-01,419.67,332.65,228.06,138.21,177.9,101.68,81.12
2021-06-02,420.33,333.29,228.33,138.53,178.77,102.87,81.39
2021-06-03,418.77,329.83,226.42,138.01,175.27,102.49,80.99
2021-06-04,422.6,335.42,227.4,139.9,177.16,102.54,81.68
2021-06-07,422.19,336.42,230.45,139.47,177.87,103.75,81.95
2021-06-08,422.28,336.58,232.89,140.45,177.32,104.61,81.91
2021-06-09,421.65,336.66,231.34,141.69,176.98,104.75,81.69
2021-06-10,423.61,340.17,229.28,142.54,177.74,105.5,80.81
2021-06-11,424.31,341.06,231.7,142.31,175.74,105.08,81.0
2021-06-14,425.26,344.33,231.02,141.22,174.71,105.49,81.14
2021-06-15,424.48,342.08,230.36,141.05,174.05,104.36,81.24
2021-06-16,422.11,340.83,229.87,140.93,171.11,103.68,80.74
2021-06-17,421.97,345.16,227.29,143.04,165.85,103.55,80.18
2021-06-18,414.92,342.45,222.13,145.73,164.93,101.79,78.52
2021-06-21,420.86,344.18,226.88,143.29,166.95,103.89,79.55
2021-06-22,423.11,347.39,227.91,143.64,166.25,103.35,79.56
2021-06-23,422.6,347.56,228.66,143.27,166.14,103.17,79.05
2021-06-24,425.1,349.71,231.89,143.5,166.04,102.22,79.81
2021-06-25,426.61,349.28,232.28,142.01,166.59,102.91,79.98
2021-06-28,427.47,353.52,230.44,143.47,166.58,102.61,79.47
2021-06-29,427.7,354.8,229.34,143.71,164.83,102.33,79.49
2021-06-30,428.06,354.24,229.37,144.35,165.63,101.79,78.88
2021-07-01,430.43,354.38,231.39,144.17,166.2,102.23,79.07
2021-07-02,433.72,358.45,229.19,145.04,167.29,102.54,79.34
2021-07-06,432.93,360.0,225.86,146.74,168.12,103.29,78.82
2021-07-07,434.46,360.76,223.76,148.04,168.76,103.65,79.25
2021-07-08,430.92,358.58,221.7,148.62,168.65,103.36,78.23
2021-07-09,435.52,360.82,226.38,146.53,169.21,105.06,79.56
2021-07-12,437.08,362.23,226.57,146.34,169.0,105.96,79.9
2021-07-13,435.59,362.23,222.3,145.22,169.22,104.48,79.48
2021-07-14,436.24,362.88,218.87,146.87,171.04,105.21,79.66
2021-07-15,434.75,360.33,217.63,148.49,171.07,105.38,78.9
2021-07-16,431.34,357.41,214.95,148.21,169.41,105.31,78.32
2021-07-19,424.97,354.48,211.73,151.46,169.61,103.39,76.9
2021-07-20,431.06,358.6,218.3,150.0,169.39,105.83,77.46
2021-07-21,434.55,361.37,222.06,148.1,168.76,105.82,78.64
2021-07-22,435.46,363.76,218.53,149.5,169.09,104.98,78.67
2021-07-23,439.94,368.01,219.55,148.5,168.56,105.85,79.22
2021-07-26,441.02,368.3,220.19,148.06,168.16,105.9,79.33
2021-07-27,439.01,364.24,217.62,149.64,168.44,106.5,79.01
2021-07-28,438.83,365.64,220.82,149.65,169.29,106.13,79.35
2021-07-29,440.65,366.29,222.52,148.82,171.17,106.15,79.9
2021-07-30,438.51,364.38,221.05,149.52,169.82,106.29,79.49
2021-08-02,437.59,364.41,219.95,150.67,169.61,106.06,79.89
2021-08-03,441.15,366.62,220.86,150.75,169.49,106.19,80.46
2021-08-04,438.98,367.15,218.11,151.06,169.53,105.86,80.22
2021-08-05,441.76,369.48,222.03,150.29,168.86,107.1,80.61
2021-08-06,442.49,367.86,223.39,147.78,164.64,106.91,80.31
2021-08-09,442.13,368.54,222.16,147.25,161.72,106.34,80.27
2021-08-10,442.68,366.65,222.6,146.57,161.77,105.33,80.45
2021-08-11,443.78,366.02,223.69,146.48,164.0,105.95,81.0
2021-08-12,445.11,367.34,223.16,146.24,164.04,106.18,80.93
2021-08-13,445.92,368.63,221.13,148.55,166.39,106.76,81.42
2021-08-16,446.97,368.79,219.07,148.91,167.22,106.63,81.0
2021-08-17,444.04,365.54,216.4,148.85,166.97,106.52,80.24
2021-08-18,439.18,362.02,214.51,149.35,167.1,105.55,79.93
2021-08-19,439.86,363.77,211.94,150.45,166.61,106.06,79.14
2021-08-20,443.36,367.54,215.52,150.55,166.7,106.59,79.45
2021-08-23,447.26,373.03,219.62,150.45,168.73,106.39,80.19
2021-08-24,447.97,374.17,221.78,149.28,168.65,105.92,80.36
2021-08-25,448.91,374.6,222.56,148.04,167.48,105.85,80.39
2021-08-26,446.26,372.22,220.2,148.45,167.67,105.89,79.97
2021-08-27,450.25,375.84,226.41,149.46,170.19,107.0,80.7
2021-08-30,452.23,380.06,225.48,149.85,169.35,108.07,80.68
2021-08-31,451.56,379.75,225.92,148.83,169.69,108.58,80.64
2021-09-01,451.8,380.38,227.44,148.89,169.7,110.32,81.37
2021-09-02,453.19,380.2,229.02,149.54,169.25,110.9,81.7
2021-09-03,453.08,381.37,227.96,148.18,171.06,110.92,82.07
2021-09-07,451.46,381.91,226.39,146.93,167.71,109.67,82.13
2021-09-08,450.91,380.58,223.92,147.93,167.29,110.22,81.48
2021-09-09,448.98,379.27,223.81,149.72,168.03,107.98,81.34
2021-09-10,445.44,376.39,221.62,148.4,167.18,106.4,81.16
2021-09-13,446.58,376.13,222.88,149.3,167.74,107.12,81.8
2021-09-14,444.17,375.06,220.04,151.11,168.82,106.93,81.46
2021-09-15,447.88,377.85,222.03,150.58,167.83,107.27,81.7
2021-09-16,447.17,378.11,222.19,149.89,164.03,107.36,81.57
2021-09-17,441.4,373.63,222.48,149.17,163.77,106.4,80.5
2021-09-20,434.04,365.51,217.19,151.02,164.94,105.75,79.01
2021-09-21,433.63,365.96,217.52,150.89,166.04,105.8,79.79
2021-09-22,437.86,369.38,220.9,151.79,165.42,106.83,80.19
2021-09-23,443.18,372.78,224.81,148.36,163.51,106.62,81.06
2021-09-24,443.91,373.13,223.05,146.91,163.3,104.83,80.3
2021-09-27,442.64,370.16,226.44,146.37,163.64,103.42,80.25
2021-09-28,433.72,359.68,221.29,144.09,162.05,102.72,78.5
2021-09-29,434.45,359.09,220.82,144.34,161.32,103.49,78.32
2021-09-30,429.14,357.77,218.75,144.32,164.22,101.78,78.01
2021-10-01,434.24,359.99,222.28,145.35,164.59,103.22,78.2
2021-10-04,428.64,352.43,220.26,144.98,165.36,103.24,77.38
2021-10-05,433.1,357.19,221.02,143.58,164.59,102.53,77.91
2021-10-06,434.9,359.48,219.87,144.39,165.03,103.51,77.39
2021-10-07,438.66,362.78,223.26,142.88,164.16,103.79,77.99
2021-10-08,437.86,360.97,221.58,141.88,164.23,102.81,77.98
2021-10-11,434.69,358.2,220.31,141.52,163.92,103.07,77.73
2021-10-12,433.62,356.95,221.52,143.94,164.66,104.42,77.77
2021-10-13,435.18,359.81,222.57,145.34,167.59,105.18,78.54
2021-10-14,442.5,366.44,225.87,145.88,168.0,106.46,79.32
2021-10-15,445.87,368.75,225.16,145.03,165.33,106.38,79.98
2021-10-18,447.19,372.45,225.03,145.71,164.92,106.65,79.64
2021-10-19,450.64,375.27,225.87,143.7,165.45,106.7,80.12
2021-10-20,452.41,374.78,227.37,142.73,166.9,108.38,80.4
2021-10-21,453.59,377.07,227.95,142.56,166.75,108.53,80.02
2021-10-22,453.12,373.9,227.41,144.13,167.77,109.04,80.5
2021-10-25,455.55,377.73,229.57,143.91,168.93,109.39,80.34
2021-10-26,455.96,378.92,227.84,145.1,167.68,109.69,80.5
2021-10-27,453.94,379.8,223.65,147.74,168.12,108.76,80.18
2021-10-28,458.32,384.02,228.11,147.24,168.08,110.28,80.96
2021-10-29,459.25,385.91,228.05,147.69,166.65,109.04,80.49
2021-11-01,460.04,387.23,233.96,146.44,167.52,109.58,81.27
2021-11-02,461.9,388.85,234.45,147.09,167.16,110.1,81.1
2021-11-03,464.72,392.97,238.64,145.57,165.77,110.47,81.76
2021-11-04,466.91,398.01,238.55,147.1,167.65,109.42,81.71
2021-11-05,468.53,398.39,241.81,149.3,169.84,109.98,81.83
2021-11-08,468.93,397.85,242.56,149.02,170.45,109.89,81.82
2021-11-09,467.38,395.11,241.15,150.96,171.29,110.08,81.64
2021-11-10,463.62,389.31,237.35,148.2,173.15,109.57,80.65
2021-11-11,463.77,390.38,239.26,147.98,174.12,109.75,80.94
2021-11-12,467.27,394.49,239.5,147.33,174.45,109.67,81.38
2021-11-15,467.43,394.4,238.55,145.48,174.18,110.44,81.23
2021-11-16,469.28,397.21,238.99,145.11,172.92,109.71,81.05
2021-11-17,468.14,397.42,235.86,146.26,174.5,110.05,80.95
2021-11-18,469.73,401.54,234.86,146.81,173.94,110.07,81.03
2021-11-19,468.89,403.78,232.72,148.36,172.61,109.42,80.34
2021-11-22,467.57,399.09,231.73,146.62,168.74,108.88,79.87
2021-11-23,468.19,397.27,231.33,144.5,167.28,109.76,79.79
2021-11-24,469.44,398.55,231.58,146.82,167.12,111.09,79.26
2021-11-26,458.97,390.99,222.85,150.53,166.85,108.0,77.13
2021-11-29,464.6,399.48,222.71,149.32,166.62,108.8,77.52
2021-11-30,455.56,393.61,218.17,151.59,165.5,106.74,76.84
2021-12-01,450.5,386.92,213.26,152.34,166.16,104.98,76.4
2021-12-02,457.4,389.71,219.21,152.53,165.24,108.13,77.35
2021-12-03,453.42,382.93,214.71,154.35,166.63,107.77,77.03
2021-12-06,458.79,386.0,219.02,152.23,166.22,109.66,77.77
2021-12-07,468.28,397.62,224.1,151.0,166.81,111.24,79.41
2021-12-08,469.52,399.4,225.63,148.39,166.9,112.04,79.56
2021-12-09,466.35,393.52,220.52,149.22,165.88,110.42,78.9
2021-12-10,470.74,397.8,219.91,148.86,166.58,110.76,79.07
2021-12-13,466.57,392.05,216.04,151.06,167.0,111.8,76.99
2021-12-14,463.36,388.0,214.18,150.7,165.44,110.37,76.58
2021-12-15,470.6,396.84,217.58,149.25,166.15,111.92,77.62
2021-12-16,466.45,386.64,213.18,149.14,168.16,111.88,77.63
2021-12-17,459.87,384.71,215.14,150.83,167.8,111.74,76.65
2021-12-20,454.98,380.49,212.12,149.7,167.09,110.87,76.48
2021-12-21,463.06,389.01,218.18,149.13,167.02,112.12,77.33
2021-12-22,467.69,393.74,220.28,149.82,168.59,113.27,78.05
2021-12-23,470.6,396.71,222.04,148.52,168.97,113.15,78.51
2021-12-27,477.26,403.27,224.12,148.88,169.37,114.0,79.12
2021-12-28,476.87,401.4,222.75,148.29,168.64,114.42,79.15
2021-12-29,477.48,401.34,222.99,146.67,168.59,115.19,79.12
2021-12-30,476.16,400.14,222.93,147.9,169.8,115.69,78.75
2021-12-31,474.96,397.64,222.45,148.19,170.96,116.01,78.68
2022-01-03,477.71,401.47,225.32,144.3,168.33,115.1,79.19
2022-01-04,477.55,396.26,224.98,143.7,169.57,114.96,79.64
2022-01-05,468.38,384.09,217.36,142.92,169.06,111.67,78.94
2022-01-06,467.94,383.82,218.6,143.29,166.99,111.77,78.54
2022-01-07,466.09,379.66,216.07,142.26,167.75,111.03,78.77
2022-01-10,465.51,379.91,215.32,142.61,168.26,110.39,78.04
2022-01-11,469.75,385.62,217.61,143.56,170.29,110.56,78.89
2022-01-12,471.02,387.15,215.99,143.01,170.74,110.69,79.66
2022-01-13,464.53,377.46,214.01,144.28,170.16,110.47,79.08
2022-01-14,464.72,379.81,214.31,142.1,169.67,109.47,79.0
2022-01-18,456.49,370.36,207.83,140.1,169.39,108.32,77.84
2022-01-19,451.75,366.29,204.45,141.07,172.08,106.86,77.77
2022-01-20,446.75,361.53,200.75,141.94,171.65,105.49,77.39
2022-01-21,437.98,351.51,196.99,143.63,171.09,105.23,76.34
2022-01-24,439.84,353.11,201.53,142.45,172.03,105.43,75.58
2022-01-25,434.47,344.93,198.84,142.22,172.58,105.01,75.12
2022-01-26,433.38,344.39,195.97,140.5,169.79,103.37,74.83
2022-01-27,431.24,340.92,191.52,143.08,167.6,101.66,74.48
2022-01-28,441.95,351.62,195.25,143.13,167.1,104.95,74.73
2022-01-31,449.91,362.86,201.24,142.39,168.09,106.24,75.82
2022-02-01,452.95,365.33,203.36,141.72,168.23,105.86,76.54
2022-02-02,457.35,368.3,201.34,142.2,168.84,107.21,77.11
2022-02-03,446.6,353.36,197.53,141.09,168.6,106.07,75.89
2022-02-04,448.7,357.82,198.38,139.01,168.86,105.02,76.07
2022-02-07,447.26,354.94,199.36,139.1,170.11,104.87,76.2
2022-02-08,450.94,358.93,202.76,138.17,170.63,104.38,76.59
2022-02-09,457.54,366.54,206.61,138.43,171.21,106.74,77.83
2022-02-10,449.32,358.24,203.44,136.23,170.56,104.22,76.84
2022-02-11,440.46,346.88,201.38,138.25,173.81,103.27,75.68
2022-02-14,439.02,347.31,200.68,136.53,174.74,102.33,75.19
2022-02-15,446.1,355.94,206.06,134.98,173.08,103.25,76.57
2022-02-16,446.6,355.85,206.49,135.78,174.86,103.73,76.86
2022-02-17,437.06,345.27,201.2,136.79,177.25,102.63,75.62
2022-02-18,434.23,341.33,199.47,138.23,177.12,102.01,75.3
2022-02-22,429.57,337.9,196.66,138.59,177.49,101.64,74.42
2022-02-23,421.95,329.25,192.98,136.68,178.29,99.96,73.81
2022-02-24,428.3,340.31,198.04,136.77,177.14,101.64,72.82
2022-02-25,437.75,345.59,202.5,136.87,176.55,104.09,74.64
2022-02-28,436.63,346.62,203.32,139.87,178.38,102.54,73.22
2022-03-01,429.98,341.31,199.49,141.3,181.62,102.0,71.62
2022-03-02,437.89,347.04,204.24,136.47,179.73,103.91,72.52
2022-03-03,435.71,342.08,201.82,137.86,180.8,104.76,71.09
2022-03-04,432.17,337.12,198.66,140.24,183.68,105.24,69.03
2022-03-07,419.43,324.69,193.72,139.17,186.41,103.16,66.84
2022-03-08,416.25,323.18,194.79,137.77,191.51,102.66,67.42
2022-03-09,427.41,334.81,200.28,136.42,185.82,104.24,70.24
2022-03-10,425.48,331.1,199.92,134.46,186.4,104.5,69.4
2022-03-11,420.07,324.23,196.73,134.91,185.09,103.67,68.65
2022-03-14,417.0,318.0,192.71,131.76,182.3,102.86,69.28
2022-03-15,426.17,327.98,195.78,131.53,178.89,103.55,69.94
2022-03-16,435.62,340.14,201.94,132.82,180.01,104.78,72.45
2022-03-17,441.07,344.26,205.11,131.83,180.89,106.4,73.06
2022-03-18,444.52,351.31,207.27,133.44,179.3,106.4,73.77
2022-03-21,444.39,349.9,205.44,130.35,180.67,105.75,73.31
2022-03-22,449.59,356.77,207.5,128.68,179.36,106.02,74.0
2022-03-23,443.8,351.65,203.9,131.5,181.81,104.26,73.04
2022-03-24,450.49,359.46,205.84,130.47,183.13,104.92,73.72
2022-03-25,452.69,359.16,206.12,128.66,182.38,106.23,73.76
2022-03-28,455.91,364.72,206.19,129.76,179.06,107.36,73.52
2022-03-29,461.55,371.0,211.71,130.74,179.14,110.51,75.15
2022-03-30,458.7,366.9,207.46,131.76,180.58,109.71,74.84
2022-03-31,451.64,362.35,205.27,132.08,180.65,108.37,73.6
2022-04-01,452.92,361.66,207.57,132.38,179.5,110.48,74.29
2022-04-04,456.8,369.11,207.91,131.46,180.37,109.94,74.59
2022-04-05,451.03,360.91,202.99,128.49,179.24,109.4,73.58
2022-04-06,446.52,353.07,200.11,127.45,179.66,110.7,72.7
2022-04-07,448.77,353.91,199.46,126.49,180.34,109.6,72.86
2022-04-08,447.57,348.97,197.87,125.12,181.47,109.78,72.89
2022-04-11,439.92,340.71,196.54,123.14,182.37,108.6,72.12
2022-04-12,438.29,339.27,197.16,122.97,183.77,108.44,71.58
2022-04-13,443.31,346.17,200.91,123.22,184.65,109.21,72.35
2022-04-14,437.79,338.25,198.96,120.75,184.04,108.74,72.02
2022-04-18,437.97,338.51,197.62,120.15,184.61,108.3,71.6
2022-04-19,445.04,346.08,201.56,119.25,181.82,110.66,71.94
2022-04-20,444.71,341.03,202.33,121.65,182.71,112.5,72.42
2022-04-21,438.06,333.97,197.8,120.75,182.06,111.72,71.64
2022-04-22,426.04,325.23,192.68,119.99,180.29,109.76,70.47
2022-04-25,428.51,329.41,193.85,121.19,177.05,109.48,70.13
2022-04-26,416.1,316.97,187.74,122.41,177.32,107.68,68.17
2022-04-27,417.27,316.59,186.96,120.84,175.98,106.97,68.48
2022-04-28,427.81,327.84,190.45,121.02,176.93,108.94,69.45
2022-04-29,412.0,313.09,184.95,119.45,176.91,103.94,68.64
2022-05-02,414.48,318.31,186.89,117.18,173.63,101.43,68.47
2022-05-03,416.38,318.65,188.49,117.97,174.09,102.69,68.98
2022-05-04,429.06,329.43,193.52,118.62,175.8,103.87,70.19
2022-05-05,413.81,312.84,185.67,115.37,175.13,101.1,67.93
2022-05-06,411.34,309.09,182.58,113.67,175.42,99.9,67.27
2022-05-09,398.17,296.99,174.9,114.67,172.88,95.5,65.24
2022-05-10,399.09,300.6,174.95,115.71,171.42,93.76,65.73
2022-05-11,392.75,291.69,170.6,117.94,172.82,93.56,65.34
2022-05-12,392.34,291.0,172.6,117.72,170.17,94.29,65.18
2022-05-13,401.72,301.78,178.07,115.98,168.79,96.78,66.99
2022-05-16,400.09,298.28,177.22,115.86,170.4,96.17,67.05
2022-05-17,408.32,306.01,182.64,114.46,169.33,97.48,68.3
2022-05-18,391.86,290.99,176.24,116.9,169.42,94.65,66.67
2022-05-19,389.46,289.43,176.53,117.18,171.91,94.23,67.31
2022-05-20,389.63,288.53,176.08,118.51,172.03,94.83,67.77
2022-05-23,396.92,293.33,178.21,116.56,172.83,95.93,68.92
2022-05-24,393.89,287.09,175.57,118.86,174.13,96.74,68.81
2022-05-25,397.37,291.11,178.73,119.33,173.08,97.56,68.83
2022-05-26,405.31,299.17,182.72,118.79,172.76,97.68,69.59
2022-05-27,415.26,308.94,187.64,119.08,172.85,100.3,70.43
2022-05-31,412.93,308.12,185.31,116.56,171.14,99.07,70.01
2022-06-01,409.59,305.84,184.26,116.22,172.23,98.25,69.27
2022-06-02,417.39,314.21,188.76,116.28,174.35,99.6,70.71
2022-06-03,410.54,306.04,187.06,116.03,172.58,98.27,69.7
2022-06-06,411.79,307.06,187.87,113.89,171.82,97.96,69.98
2022-06-07,415.74,309.71,190.9,115.12,172.94,99.31,70.19
2022-06-08,411.22,307.48,187.95,114.1,172.78,97.02,69.21
2022-06-09,401.44,299.24,183.57,114.48,172.23,94.72,66.29
2022-06-10,389.8,288.69,178.59,113.77,174.54,92.62,64.69
2022-06-13,375.0,275.27,170.2,110.2,169.93,87.99,62.55
2022-06-14,373.87,275.77,169.38,108.81,168.57,87.32,61.96
2022-06-15,379.2,282.65,171.86,110.84,170.77,89.39,63.12
2022-06-16,366.65,271.25,163.9,111.72,172.69,87.04,61.73
2022-06-17,365.86,274.55,165.18,112.08,171.27,87.7,61.48
2022-06-21,375.07,280.93,168.14,110.18,170.63,88.92,62.41
2022-06-22,374.39,280.52,167.82,113.21,171.31,90.05,61.99
2022-06-23,378.06,284.7,169.83,114.14,170.26,91.18,61.92
2022-06-24,390.08,294.46,175.09,112.56,170.09,93.12,63.77
2022-06-27,388.59,292.3,175.74,111.6,169.9,92.98,63.5
2022-06-28,380.65,283.39,172.44,112.12,169.62,91.85,63.07
2022-06-29,380.34,283.65,170.69,113.87,169.49,91.28,62.83
2022-06-30,377.25,280.13,169.36,114.87,168.46,91.11,62.49
2022-07-01,381.24,281.98,171.41,115.82,168.32,92.75,62.64
2022-07-05,381.96,286.81,172.83,116.73,164.75,92.49,61.3
2022-07-06,383.25,288.65,171.55,114.77,162.14,92.32,61.35
2022-07-07,388.99,294.83,175.61,113.76,162.23,92.57,62.28
2022-07-08,388.67,295.19,175.59,112.5,162.3,92.08,62.35
2022-07-11,384.23,288.89,172.06,114.44,161.43,91.88,61.34
2022-07-12,380.83,286.09,171.47,115.12,160.83,91.52,61.33
2022-07-13,378.83,285.5,171.32,116.44,161.6,91.08,61.3
2022-07-14,377.91,286.52,169.56,115.49,159.33,90.26,60.44
2022-07-15,385.13,291.72,173.09,116.14,159.01,91.79,61.4
2022-07-18,381.95,289.25,172.6,114.93,159.16,91.14,61.65
2022-07-19,392.27,298.14,178.69,114.31,159.54,93.5,63.33
2022-07-20,394.77,302.87,181.49,114.61,158.04,93.28,62.91
2022-07-21,398.79,307.22,182.42,116.59,160.27,94.02,63.56
2022-07-22,395.09,301.83,179.51,118.55,160.67,94.51,63.4
2022-07-25,395.57,300.11,180.44,117.39,160.23,94.67,63.89
2022-07-26,390.89,294.22,179.33,117.48,160.04,94.77,63.0
2022-07-27,401.04,306.65,183.41,116.82,161.67,95.34,64.49
2022-07-28,406.07,309.65,185.93,117.75,163.64,98.43,64.82
2022-07-29,411.99,315.29,187.25,117.43,164.1,98.96,65.72
2022-08-01,410.77,315.1,187.18,120.04,165.03,98.16,65.81
2022-08-02,408.06,314.16,187.0,117.5,164.05,96.9,64.76
2022-08-03,414.45,322.72,189.75,119.35,164.45,97.21,65.14
2022-08-04,414.17,324.23,189.35,119.31,167.17,97.06,65.47
2022-08-05,413.47,321.58,190.8,116.47,165.29,97.33,65.01
2022-08-08,412.99,320.54,192.82,118.35,166.69,98.2,65.16
2022-08-09,411.35,316.91,190.19,117.89,167.2,98.74,64.81
2022-08-10,419.99,325.76,195.62,117.12,166.78,100.24,66.27
2022-08-11,419.99,323.91,196.35,114.39,166.34,100.0,66.25
2022-08-12,427.1,330.22,200.36,115.55,167.87,101.72,66.76
2022-08-15,428.86,332.89,201.07,115.45,165.71,102.13,66.36
2022-08-16,429.7,332.11,200.99,115.93,165.42,101.86,66.34
2022-08-17,426.65,328.32,197.61,114.72,164.35,101.25,65.81
2022-08-18,427.89,329.11,198.92,114.89,163.92,100.58,65.59
2022-08-19,422.14,322.69,194.65,113.04,162.72,99.52,64.69
2022-08-22,413.35,314.2,190.64,112.66,161.64,97.35,63.59
2022-08-23,412.35,313.94,190.95,112.04,162.77,96.1,63.62
2022-08-24,413.67,314.84,192.41,111.22,163.25,96.65,63.7
2022-08-25,419.51,320.41,195.4,112.77,163.75,98.09,64.4
2022-08-26,405.31,307.28,188.98,113.62,161.76,95.62,62.71
2022-08-29,402.63,304.25,187.24,112.68,161.86,94.76,62.57
2022-08-30,398.21,300.86,184.62,112.96,160.51,93.45,62.12
2022-08-31,395.18,299.11,183.5,111.88,159.27,93.01,61.7
2022-09-01,396.42,299.24,181.5,109.6,157.87,93.18,60.87
2022-09-02,392.24,295.02,180.09,110.22,159.26,91.88,60.47
2022-09-06,390.76,292.9,178.31,107.49,158.33,92.71,60.32
2022-09-07,397.78,298.81,182.19,109.19,159.94,94.52,60.85
2022-09-08,400.38,300.36,183.71,108.07,158.98,94.78,60.89
2022-09-09,406.6,306.93,187.4,108.31,159.82,95.81,62.44
2022-09-12,410.97,310.58,189.67,107.42,160.63,96.74,63.31
2022-09-13,393.1,293.55,182.25,107.67,158.54,93.04,61.11
2022-09-14,394.6,295.87,182.96,108.04,157.93,91.98,61.31
2022-09-15,390.12,290.95,181.63,107.97,154.98,90.28,60.77
2022-09-16,385.56,289.17,178.99,107.07,155.84,90.29,60.4
2022-09-19,388.55,290.9,180.52,107.32,155.96,90.16,60.61
2022-09-20,384.09,288.58,178.06,106.25,155.07,87.97,59.58
2022-09-21,377.39,283.41,175.34,108.03,155.79,86.58,58.8
2022-09-22,374.22,279.92,171.39,105.27,155.7,85.48,58.63
2022-09-23,367.95,275.37,167.31,105.7,153.01,83.44,56.76
2022-09-26,364.31,274.23,164.17,103.68,151.23,81.1,55.92
2022-09-27,363.38,274.34,164.73,100.95,151.54,80.02,55.54
2022-09-28,370.53,279.79,169.94,104.33,154.69,81.68,56.88
2022-09-29,362.79,271.73,166.13,103.79,154.66,79.28,56.21
2022-09-30,357.18,267.12,164.92,102.45,154.67,80.17,56.01
2022-10-03,366.61,273.39,169.29,103.83,158.43,81.6,57.12
2022-10-04,377.97,281.98,176.0,103.54,160.7,83.25,59.41
2022-10-05,377.09,281.83,174.7,102.55,159.81,81.62,58.78
2022-10-06,373.2,279.61,173.72,101.98,159.63,79.35,57.75
2022-10-07,362.79,268.96,168.61,100.99,157.88,77.44,56.83
2022-10-10,360.02,266.27,167.67,99.42,155.48,76.71,56.51
2022-10-11,357.74,262.61,167.72,99.86,155.16,77.49,55.89
2022-10-12,356.56,262.52,167.26,100.35,155.99,76.68,55.71
2022-10-13,365.97,268.68,171.4,99.39,154.91,78.08,56.86
2022-10-14,357.63,260.6,166.81,98.57,152.98,76.14,56.01
2022-10-17,366.82,269.21,172.13,98.09,153.42,79.01,57.39
2022-10-18,371.13,271.34,174.17,98.32,153.75,79.87,57.8
2022-10-19,368.5,270.35,171.21,96.53,151.69,77.88,57.09
2022-10-20,365.41,268.97,169.03,94.88,151.45,77.54,56.96
2022-10-21,374.29,275.28,172.7,93.17,154.15,78.15,57.99
2022-10-24,378.87,278.3,173.44,92.4,153.65,78.14,58.0
2022-10-25,384.92,284.06,178.17,95.09,154.0,81.21,59.28
2022-10-26,382.02,277.78,179.05,96.46,154.98,81.16,59.84
2022-10-27,379.98,272.73,179.09,97.47,154.74,81.28,59.28
2022-10-28,389.02,281.07,183.16,96.8,153.16,83.07,59.87
2022-10-31,386.21,277.8,183.33,96.11,151.91,82.98,59.31
2022-11-01,384.52,274.97,183.58,96.77,153.46,82.95,59.78
2022-11-02,374.87,265.54,177.49,96.35,152.39,80.67,58.91
2022-11-03,371.01,260.35,176.3,95.83,151.81,80.56,58.41
2022-11-04,376.35,264.54,178.68,94.22,156.47,81.66,60.75
2022-11-07,379.95,267.45,179.49,93.28,155.85,81.66,60.94
2022-11-08,382.0,269.4,179.56,94.3,159.45,81.91,61.63
2022-11-09,374.13,263.18,174.63,94.61,158.65,81.07,60.77
2022-11-10,394.69,282.6,185.38,98.25,163.48,87.0,64.18
2022-11-11,398.51,287.81,186.9,97.89,164.56,86.99,65.46
2022-11-14,395.12,285.29,184.81,97.65,164.92,84.87,64.77
2022-11-15,398.49,289.24,187.55,99.23,165.5,85.79,65.2
2022-11-16,395.45,285.29,184.25,101.4,165.12,85.01,65.05
2022-11-17,394.24,284.66,182.54,100.33,163.92,84.43,65.02
2022-11-18,396.03,284.67,183.72,99.64,162.79,85.5,65.15
2022-11-21,394.59,281.74,182.76,100.06,161.88,85.95,64.66
2022-11-22,399.9,285.8,184.71,101.48,162.07,86.42,65.56
2022-11-23,402.42,288.67,185.19,103.25,163.08,86.49,66.28
2022-11-25,402.33,286.77,185.58,102.9,163.22,87.04,66.62
2022-11-28,395.91,282.56,181.84,103.19,161.93,84.71,65.76
